,ticket_number,resolution,agentid,cpc,firstcontactresolution,fullresolutiontime,replytime,problem,ticketcreationdate,satisfaction,comment
1232,11921,1.0,1648.0,1.0,1.0,5.0,84.0,Item do not show,2021-06-12,Good,comunicación del agente satisfactorio
1233,13405,1.0,1985.0,1.0,1.0,4.0,368.0,Wrong password,2021-07-18,Bad,bad item
1234,12848,1.0,1358.0,3.0,0.0,8.0,224.0,Wrong password,2021-06-08,Good,wonderful agent's communication
1235,15342,1.0,1580.0,3.0,0.0,4.0,185.0,Wrong password,2021-08-04,Good,J'aime la résolution
1236,10818,1.0,1646.0,2.0,0.0,12.0,148.0,Wrong password,2021-07-28,Good,I like delivery.
1239,13752,1.0,1770.0,3.0,0.0,2.0,233.0,Item do not show,2021-06-17,Good,procédure claire
1240,14211,0.0,1360.0,2.0,0.0,,561.0,Cheating,,Bad,"unsatisfactory solution,"
1241,15244,1.0,1580.0,4.0,0.0,9.0,154.0,Wrong password,2021-07-27,Good,I like product!
1242,10803,0.0,1837.0,2.0,0.0,14.0,857.0,Cheating,2021-07-24,Bad,unrealiable services
1243,11518,0.0,1358.0,3.0,0.0,14.0,820.0,Wrong password,2021-07-28,Bad,I dont like agent
1245,10895,1.0,1688.0,3.0,0.0,5.0,59.0,Item do not show,2021-06-30,Good,Mode de lecteur eficientiel
1246,12469,1.0,1340.0,4.0,0.0,5.0,75.0,Item do not show,2021-06-05,Good,"efficient solution,"
1247,13944,0.0,1921.0,5.0,0.0,13.0,607.0,Cheating,2021-06-03,Bad,jeu inutile
1248,10483,1.0,1671.0,3.0,0.0,4.0,202.0,Payment processing,2021-08-13,Good,resolución confiable
1251,12467,1.0,1519.0,1.0,1.0,8.0,258.0,Payment processing,2021-05-31,Good,Comportement de l'agent efficace
1252,12885,1.0,1648.0,3.0,0.0,24.0,559.0,Payment processing,2021-07-28,Bad,useless career mode
1253,10578,0.0,1400.0,4.0,0.0,14.0,136.0,Compromited account,2021-06-21,Bad,I don't like product!
1254,12791,1.0,1337.0,4.0,0.0,8.0,667.0,Wrong password,2021-07-13,Bad,unreliable resolution
1256,14773,1.0,1985.0,3.0,,11.0,12.0,Cheating,2021-07-18,Good,maravilloso sitio web
1257,11855,1.0,1583.0,1.0,1.0,19.0,549.0,Item do not show,,Bad,I do not like item
1259,14534,1.0,1663.0,1.0,1.0,8.0,17.0,,2021-06-19,Good,useful resolution...
1261,11253,1.0,1480.0,3.0,0.0,6.0,,Cheating,2021-07-12,Good,"solución satisfactoria,"
1262,11339,1.0,1548.0,2.0,0.0,5.0,204.0,Compromited account,2021-06-01,Good,fantastic service
1263,15666,1.0,1532.0,4.0,0.0,5.0,189.0,Payment processing,2021-07-04,Good,Me gusta la comunicación del agente
1265,11710,1.0,1267.0,4.0,0.0,4.0,141.0,Wrong password,2021-07-19,Good,Mode de carrière merveilleux
1266,15517,0.0,1496.0,2.0,0.0,22.0,640.0,Cheating,2021-08-05,Bad,
1268,14532,1.0,1813.0,2.0,0.0,4.0,99.0,Wrong password,2021-07-31,Good,
1270,11509,1.0,1726.0,3.0,0.0,6.0,310.0,Item do not show,2021-08-03,Good,"well done solution,"
1272,10558,1.0,1583.0,1.0,1.0,2.0,61.0,Payment processing,,Good,
1273,14365,1.0,1585.0,2.0,0.0,6.0,49.0,Payment processing,2021-06-17,Good,Comportamiento del agente útil
1275,12471,1.0,1496.0,3.0,,10.0,160.0,Wrong password,2021-05-27,Good,servicio rápido
1277,11575,1.0,1726.0,3.0,0.0,4.0,55.0,Payment processing,2021-08-10,Good,I like agent
1278,13418,1.0,1892.0,1.0,1.0,23.0,713.0,Item do not show,2021-08-07,Bad,producto poco claro
1279,11711,1.0,1337.0,3.0,0.0,17.0,310.0,Item do not show,2021-07-23,Good,Mode de carrière incroyable
1280,12643,1.0,1496.0,2.0,,,254.0,Payment processing,2021-06-23,Good,N / A
1282,11505,1.0,1899.0,2.0,0.0,7.0,422.0,Item do not show,2021-06-08,Bad,inefficient services
1284,11757,1.0,1411.0,3.0,0.0,7.0,152.0,Payment processing,2021-07-19,Good,precise services!
1285,10431,1.0,1337.0,1.0,1.0,30.0,610.0,Item do not show,2021-05-11,Bad,inefficient services
1287,13453,1.0,1812.0,3.0,0.0,10.0,105.0,Compromited account,2021-07-06,Good,comportamiento de agentes asombrosos
1288,12368,1.0,1837.0,3.0,0.0,3.0,161.0,Item do not show,,Good,Mode de carrière précis
1289,10398,1.0,1719.0,3.0,0.0,19.0,529.0,Wrong password,2021-06-12,Bad,disappointing resolution...
1291,11931,1.0,1949.0,3.0,,12.0,670.0,Payment processing,2021-07-29,Bad,"solución lenta,"
1292,15222,1.0,1710.0,6.0,0.0,16.0,472.0,Wrong password,2021-07-22,Bad,Producto poco confiable!
1294,13223,1.0,1671.0,2.0,0.0,7.0,194.0,Payment processing,2021-06-28,Good,nice website
1295,14130,1.0,1656.0,4.0,0.0,10.0,191.0,Payment processing,2021-08-13,Good,welldone: product!
1299,10378,1.0,1837.0,3.0,0.0,2.0,173.0,Item do not show,2021-07-14,Good,welldone: game
1300,11788,1.0,1936.0,2.0,0.0,8.0,34.0,Item do not show,2021-06-30,Good,reliable services
1301,10403,1.0,1267.0,3.0,0.0,4.0,79.0,Payment processing,2021-05-18,Good,nicee product!
1302,15451,1.0,2028.0,3.0,0.0,4.0,291.0,Wrong password,2021-07-17,Good,well done agent's communication
1305,10252,1.0,2003.0,2.0,0.0,6.0,311.0,Wrong password,2021-07-23,Good,efficient game
1306,14227,1.0,1566.0,6.0,0.0,9.0,249.0,Item do not show,2021-07-12,Good,useful item
1307,12871,1.0,1806.0,4.0,,11.0,674.0,Wrong password,2021-07-30,Bad,N / A
1308,10771,1.0,1777.0,2.0,0.0,2.0,123.0,Item do not show,2021-05-11,Good,pleasant service!!!
1309,11924,0.0,1571.0,3.0,0.0,5.0,962.0,Cheating,2021-08-14,Bad,slow player mode
1310,14006,1.0,1857.0,1.0,1.0,2.0,174.0,Payment processing,2021-05-30,Good,pleasant agent
1311,11822,1.0,1688.0,4.0,0.0,10.0,117.0,Payment processing,,Good,wonderful product
1313,14774,1.0,1414.0,1.0,1.0,5.0,309.0,Wrong password,2021-05-12,Good,Comunicación de agente rápido
1315,13351,1.0,2028.0,1.0,1.0,6.0,70.0,,2021-07-17,Good,clear agents behavior
1317,13110,1.0,1480.0,1.0,1.0,7.0,205.0,Payment processing,2021-05-24,Good,satisfactory agents communication
1318,13850,1.0,1648.0,3.0,0.0,,124.0,Payment processing,2021-07-27,Good,great agents behavior
1319,12065,1.0,1287.0,5.0,,12.0,342.0,Wrong password,2021-05-17,Bad,Comportamiento de agente poco revelable
1321,13400,1.0,1967.0,3.0,0.0,4.0,332.0,Wrong password,2021-07-02,Good,good game
1323,11560,1.0,1837.0,2.0,0.0,3.0,200.0,Payment processing,2021-08-17,Good,quick product
1325,13325,1.0,1806.0,2.0,0.0,5.0,648.0,Item do not show,2021-05-21,Bad,unrealiable process
1326,11401,1.0,1812.0,1.0,1.0,15.0,938.0,Compromited account,2021-06-28,Bad,I don't like services!
1327,14294,1.0,1656.0,4.0,0.0,3.0,186.0,Cheating,2021-05-19,Good,Communication du bon agent
1328,14840,1.0,1287.0,3.0,0.0,7.0,613.0,Payment processing,2021-05-20,Bad,I dont like agent`s behavior
1329,12445,1.0,1719.0,1.0,1.0,12.0,766.0,Payment processing,2021-05-28,Bad,I do not like services!
1330,13756,1.0,1414.0,3.0,0.0,,167.0,Item do not show,2021-07-06,Good,fantastic product
1331,10230,1.0,1336.0,1.0,1.0,3.0,260.0,Item do not show,2021-07-22,Good,Site Web rapide
1332,12556,1.0,1568.0,3.0,0.0,11.0,973.0,Item do not show,2021-06-22,Bad,I don't like agents communication
1333,11150,1.0,1710.0,2.0,0.0,9.0,77.0,Wrong password,2021-06-16,Good,i like services
1334,14232,1.0,1400.0,4.0,0.0,6.0,142.0,Wrong password,2021-08-08,Good,well done agent's behavior
1335,12088,1.0,1503.0,1.0,1.0,18.0,,Item do not show,2021-07-13,Bad,disappointing experience
1339,13818,1.0,1532.0,3.0,0.0,10.0,,Wrong password,2021-05-27,Bad,inefficient experience
1340,14034,1.0,1519.0,3.0,0.0,6.0,47.0,Compromited account,2021-08-20,Good,Comportement de l'agent bien fait
1341,15194,1.0,1710.0,3.0,0.0,2.0,91.0,,2021-07-15,Good,useful agents communication
1342,12014,1.0,1319.0,3.0,0.0,7.0,,,2021-07-21,Good,me gusta la solución
1343,15322,1.0,1812.0,2.0,0.0,8.0,148.0,Item do not show,2021-08-13,Good,nice services
1344,11263,1.0,1663.0,2.0,0.0,41.0,768.0,Wrong password,2021-06-30,Bad,unrealiable services
1346,11040,1.0,1580.0,3.0,0.0,10.0,,Item do not show,2021-07-27,Good,pleasant services!
1347,13653,1.0,1532.0,2.0,,,13.0,Payment processing,2021-05-14,Good,Maravilloso producto
1348,11358,1.0,1400.0,3.0,0.0,8.0,181.0,Item do not show,2021-07-01,Good,Bonito sitio web
1349,14559,1.0,1942.0,2.0,0.0,8.0,156.0,Wrong password,2021-07-23,Good,clear game
1350,13132,1.0,1996.0,2.0,0.0,3.0,345.0,Wrong password,2021-08-14,Good,nice delivery.
1351,14032,1.0,2028.0,2.0,0.0,5.0,36.0,Compromited account,2021-08-20,Good,i like delivery
1352,10340,1.0,1350.0,1.0,1.0,12.0,265.0,Wrong password,2021-05-29,Good,nice career mode
1353,12304,0.0,1819.0,2.0,0.0,15.0,866.0,Compromited account,2021-06-24,Bad,unpleasant item
1354,12251,1.0,1400.0,4.0,0.0,11.0,135.0,Item do not show,2021-07-19,Good,Communication de l'agent fantastique
1355,14529,1.0,1412.0,3.0,0.0,6.0,96.0,Payment processing,2021-05-22,Good,wonderful game
1356,14140,1.0,1726.0,3.0,0.0,18.0,450.0,Item do not show,2021-06-02,Bad,I dont like service!!!
1358,13487,0.0,1358.0,3.0,0.0,9.0,442.0,Cheating,2021-05-13,Bad,harsh game
1359,15060,1.0,1248.0,3.0,,4.0,289.0,Item do not show,,Good,¡Servicios rápidos!
1360,15031,1.0,1585.0,4.0,0.0,5.0,746.0,Wrong password,2021-06-25,Bad,Mode lent le lent
1361,12215,1.0,1812.0,1.0,1.0,4.0,179.0,Payment processing,2021-06-13,Good,N / A
1363,13972,0.0,1477.0,3.0,0.0,14.0,667.0,Payment processing,2021-08-04,Bad,
1364,13299,0.0,1926.0,3.0,0.0,8.0,782.0,Cheating,2021-07-01,Bad,N / A
1365,15093,1.0,1571.0,1.0,1.0,7.0,328.0,Wrong password,2021-07-26,Good,"well done, career mode"
1366,13261,1.0,1350.0,5.0,0.0,8.0,394.0,Item do not show,2021-07-26,Good,resolución asombrosa
1367,11280,1.0,1666.0,2.0,0.0,2.0,42.0,Item do not show,2021-07-10,Good,well done process
1368,14469,0.0,1384.0,7.0,0.0,16.0,610.0,Cheating,2021-08-06,Bad,unclear web-site
1369,10517,1.0,1996.0,4.0,0.0,13.0,813.0,Payment processing,2021-08-15,Bad,Je n'aime pas les services!
1370,14291,1.0,1384.0,6.0,0.0,4.0,,Item do not show,2021-07-20,Good,livraison nicee
1371,11827,1.0,1921.0,1.0,1.0,10.0,746.0,Payment processing,2021-05-12,Bad,harsh product!
1372,14308,1.0,1341.0,1.0,1.0,4.0,54.0,Payment processing,2021-07-06,Good,"Bien hecho, comportamiento del agente"
1373,12171,1.0,1770.0,2.0,0.0,2.0,577.0,Item do not show,2021-06-05,Bad,experiencia lenta
1374,14229,1.0,1350.0,3.0,,3.0,757.0,,2021-08-23,Bad,¡Producto ineficiente!
1376,10546,1.0,1695.0,3.0,0.0,4.0,,Wrong password,2021-05-17,Good,amazing! services!
1378,14491,0.0,1926.0,4.0,,20.0,826.0,Compromited account,2021-07-07,Bad,Servicio decepcionante !!!
1379,15100,1.0,1438.0,2.0,0.0,5.0,197.0,Payment processing,2021-08-22,Good,Maravilloso proceso
1380,11450,1.0,1337.0,2.0,0.0,6.0,177.0,Item do not show,2021-06-03,Good,Comunicación de buen agente
1381,12059,1.0,2003.0,1.0,1.0,,,Wrong password,2021-07-11,Good,reliable agent
1383,13659,1.0,1585.0,5.0,0.0,5.0,,Item do not show,2021-08-12,Good,
1385,12071,1.0,1267.0,3.0,0.0,7.0,320.0,Compromited account,2021-06-04,Good,I like agent`s behavior
1386,13417,1.0,1427.0,2.0,,22.0,401.0,Payment processing,2021-06-07,Bad,N / A
1388,14292,1.0,1580.0,2.0,0.0,21.0,242.0,Wrong password,2021-07-01,Bad,Mode des joueurs
1389,13042,1.0,1813.0,2.0,0.0,6.0,,Item do not show,2021-08-19,Bad,inefficient delivery.
1391,11245,0.0,1936.0,1.0,1.0,6.0,401.0,Item do not show,2021-06-14,Bad,Produit uselless!
1392,14289,1.0,1571.0,2.0,0.0,,508.0,Payment processing,2021-07-24,Bad,unrealiable delivery!!
1393,15529,1.0,1531.0,4.0,0.0,11.0,705.0,Item do not show,2021-05-12,Bad,Livraison insatisfaisante !!
1394,13108,0.0,1411.0,1.0,1.0,5.0,669.0,Wrong password,2021-05-29,Bad,unreliable... service!!!
1396,10501,1.0,1496.0,1.0,1.0,3.0,141.0,Payment processing,2021-08-03,Good,Site Web clair
1397,12933,1.0,1949.0,1.0,1.0,4.0,64.0,Cheating,2021-05-22,Good,wonderful delivery.
1398,14945,1.0,1319.0,3.0,0.0,16.0,156.0,Item do not show,2021-06-11,Good,service utile
1399,11911,1.0,1400.0,1.0,1.0,7.0,148.0,Payment processing,2021-07-11,Good,welldone: experience
1400,13113,1.0,1746.0,4.0,0.0,8.0,145.0,Payment processing,2021-08-22,Good,Servicio eficiente !!!
1401,12130,1.0,1710.0,5.0,0.0,,833.0,Payment processing,2021-07-27,Bad,I don't like delivery.
1402,10732,0.0,1248.0,2.0,0.0,9.0,1068.0,Cheating,2021-08-01,Bad,I dont like player mode
1403,10742,1.0,1688.0,1.0,1.0,7.0,146.0,,2021-05-12,Good,jeu fiable
1404,15253,1.0,1363.0,3.0,0.0,6.0,142.0,Payment processing,2021-06-29,Good,satisfactory agents communication
1406,12867,1.0,1531.0,2.0,0.0,12.0,138.0,Cheating,2021-06-07,Good,Le comportement de l'agent fantastique
1408,11045,0.0,1967.0,4.0,0.0,11.0,581.0,Item do not show,2021-08-02,Bad,uselless resolution...
1412,12656,0.0,1806.0,2.0,0.0,15.0,630.0,Compromited account,2021-06-29,Bad,Le comportement de l'agent peu fiable
1413,11157,1.0,1400.0,5.0,0.0,13.0,311.0,Payment processing,2021-06-06,Bad,slow agents communication
1414,11735,0.0,1929.0,4.0,0.0,3.0,105.0,Cheating,2021-06-01,Good,i like agent's communication
1416,10637,1.0,1583.0,1.0,1.0,6.0,120.0,Wrong password,,Good,amazing delivery!!
1417,12733,1.0,1477.0,1.0,1.0,16.0,141.0,Payment processing,2021-05-22,Bad,bad service
1419,14716,1.0,1580.0,5.0,0.0,9.0,836.0,Payment processing,2021-08-16,Bad,N / A
1421,12418,1.0,1770.0,2.0,,10.0,103.0,Item do not show,2021-07-23,Good,Me gusta el modo de carrera
1422,12207,1.0,1697.0,2.0,0.0,18.0,1216.0,Payment processing,,Bad,unreliable services!
1424,11158,1.0,1319.0,4.0,0.0,,148.0,Wrong password,2021-07-14,Good,efficient product
1425,13328,0.0,1531.0,2.0,0.0,19.0,781.0,Cheating,2021-07-01,Bad,modo profesional decepcionante
1426,13055,1.0,1666.0,2.0,0.0,23.0,564.0,Payment processing,2021-06-07,Bad,awful solution
1429,15157,1.0,1319.0,3.0,,3.0,233.0,Wrong password,2021-06-28,Good,solución rápida
1431,14782,1.0,1926.0,4.0,0.0,20.0,955.0,Wrong password,2021-06-02,Bad,harsh career mode
1434,12664,1.0,1692.0,2.0,0.0,23.0,799.0,Wrong password,2021-08-07,Bad,expérience peu fiable
1436,10329,1.0,1473.0,5.0,0.0,10.0,100.0,Item do not show,2021-06-11,Good,wonderful experience
1438,13535,1.0,1892.0,1.0,1.0,8.0,117.0,Wrong password,2021-07-08,Good,services bien faits
1439,14473,1.0,1390.0,1.0,1.0,11.0,171.0,Wrong password,2021-05-25,Good,precise service
1440,13468,1.0,1719.0,2.0,0.0,33.0,657.0,Item do not show,2021-06-30,Bad,I don't like agents communication
1441,10529,1.0,1719.0,2.0,0.0,3.0,132.0,Payment processing,2021-06-28,Good,i like career mode
1442,11849,0.0,1921.0,4.0,0.0,19.0,,Cheating,2021-06-30,Bad,
1443,12833,1.0,1857.0,4.0,0.0,7.0,843.0,Wrong password,2021-05-20,Bad,lento ..... Comunicación del agente
1446,11714,1.0,1411.0,2.0,0.0,17.0,521.0,Wrong password,2021-08-06,Bad,I dont like website
1447,14182,1.0,1438.0,3.0,0.0,14.0,597.0,Wrong password,2021-07-01,Bad,uselless agent
1448,15080,1.0,2019.0,3.0,0.0,10.0,689.0,Wrong password,2021-08-04,Bad,useless agents behavior
1449,11057,1.0,1812.0,8.0,0.0,12.0,78.0,Wrong password,2021-07-25,Good,good product
1450,10284,1.0,1666.0,2.0,0.0,8.0,323.0,Item do not show,2021-08-15,Good,fast services
1453,12527,1.0,1287.0,1.0,,2.0,315.0,Wrong password,2021-07-25,Good,Artículo agradable
1454,15174,1.0,1426.0,2.0,0.0,5.0,204.0,Item do not show,2021-06-19,Good,mode joueur agréable
1456,11340,1.0,2028.0,3.0,0.0,8.0,814.0,Wrong password,2021-07-10,Bad,slow..... agent's behavior
1459,13542,1.0,1921.0,2.0,0.0,6.0,88.0,Item do not show,2021-07-16,Good,good services!
1463,12918,1.0,1427.0,2.0,0.0,14.0,903.0,Wrong password,2021-06-16,Bad,livraison irréalisable.
1464,14023,1.0,1390.0,3.0,0.0,11.0,,Payment processing,2021-06-14,Good,Expérience agréable
1467,15458,1.0,1427.0,2.0,0.0,2.0,204.0,Payment processing,2021-07-20,Good,reliable web-site
1468,13906,1.0,1414.0,2.0,0.0,7.0,359.0,,2021-07-28,Good,good agent's behavior
1471,10358,1.0,1985.0,2.0,0.0,3.0,172.0,Payment processing,,Good,amazing! agents communication
1473,11117,1.0,1646.0,2.0,0.0,9.0,77.0,Wrong password,2021-08-23,Good,wonderful agent`s behavior
1474,10822,1.0,1532.0,4.0,0.0,4.0,175.0,Compromited account,,Good,nicee agent`s behavior
1476,14361,1.0,1548.0,4.0,0.0,17.0,132.0,Wrong password,2021-06-09,Good,welldone: product
1481,12628,1.0,1435.0,4.0,0.0,12.0,143.0,Wrong password,2021-08-10,Good,i like product
1485,10723,1.0,1358.0,4.0,0.0,12.0,64.0,Wrong password,2021-08-21,Good,Me gusta la resolución
1487,11796,1.0,1726.0,3.0,0.0,,796.0,Payment processing,2021-07-03,Bad,unrealiable item
1488,10190,1.0,1746.0,4.0,0.0,17.0,566.0,Payment processing,2021-08-02,Bad,La communication de l'agent lent
1490,12688,1.0,1585.0,3.0,0.0,17.0,758.0,Wrong password,2021-07-07,Bad,useless agent's communication
1491,12756,1.0,1435.0,1.0,1.0,10.0,249.0,Compromited account,2021-08-06,Good,Livraison incroyable.
1494,11555,1.0,1360.0,2.0,0.0,6.0,101.0,,2021-08-22,Good,buen artículo
1497,12495,0.0,1531.0,2.0,0.0,8.0,535.0,Wrong password,2021-07-17,Bad,"No me gusta la solución,"
1498,11092,0.0,1671.0,5.0,0.0,11.0,260.0,Wrong password,2021-06-21,Good,I like delivery!!
1499,11705,0.0,1692.0,3.0,0.0,5.0,757.0,Cheating,2021-07-14,Bad,N / A
1502,15681,0.0,1566.0,2.0,0.0,4.0,107.0,Item do not show,2021-07-01,Good,grand processus
1503,12083,1.0,1817.0,2.0,0.0,24.0,548.0,Item do not show,2021-05-22,Bad,useless solution
1504,11935,1.0,1426.0,3.0,0.0,10.0,699.0,Item do not show,2021-05-11,Bad,unreliable delivery
1505,13160,0.0,1726.0,9.0,0.0,35.0,915.0,Cheating,2021-08-22,Bad,Le comportement de l'agent peu fiable
1506,13820,0.0,2003.0,3.0,0.0,22.0,1120.0,,2021-08-11,Bad,Site Web peu clair
1507,14444,1.0,1770.0,2.0,0.0,10.0,524.0,Wrong password,2021-08-15,Bad,Communication de l'agent irréalisable
1508,12263,1.0,1646.0,6.0,,14.0,,Item do not show,2021-05-14,Bad,N / A
1509,11618,1.0,1819.0,4.0,,7.0,234.0,Wrong password,2021-08-17,Good,servicio claro
1510,12539,1.0,1359.0,3.0,0.0,4.0,155.0,Item do not show,2021-08-07,Good,
1513,11284,1.0,1646.0,3.0,0.0,8.0,43.0,Payment processing,2021-05-26,Good,satisfactory delivery!!
1514,11299,0.0,1837.0,1.0,1.0,12.0,574.0,Compromited account,,Bad,unclear agents communication
1515,15632,0.0,1726.0,2.0,0.0,26.0,620.0,Cheating,2021-05-12,Bad,slow..... item
1516,11022,1.0,1817.0,1.0,1.0,4.0,77.0,Wrong password,2021-05-19,Good,fantastic delivery.
1517,12667,1.0,2028.0,5.0,0.0,10.0,511.0,Wrong password,2021-08-19,Bad,agent irréalisable
1518,12253,1.0,1857.0,3.0,0.0,5.0,672.0,Wrong password,2021-06-28,Bad,unclear agent
1519,14401,1.0,1532.0,4.0,,4.0,148.0,Wrong password,2021-05-16,Good,entrega agradable.
1521,12636,1.0,1671.0,6.0,0.0,7.0,381.0,Wrong password,2021-05-21,Bad,inefficient services!
1523,11985,1.0,1806.0,2.0,0.0,10.0,508.0,,2021-08-23,Bad,unpleasant solution
1525,12881,1.0,1666.0,1.0,,7.0,21.0,Payment processing,2021-06-17,Bad,Resolución de USELLESS
1526,12752,1.0,1692.0,2.0,0.0,6.0,95.0,Wrong password,2021-07-25,Good,i like services
1527,11861,0.0,1719.0,5.0,,16.0,667.0,Cheating,2021-06-02,Bad,entrega lenta
1528,11512,0.0,1503.0,1.0,1.0,16.0,,Wrong password,2021-07-08,Bad,bad agents behavior
1529,14295,0.0,1648.0,2.0,0.0,10.0,779.0,Cheating,2021-05-21,Bad,"I dont like solution,"
1531,11362,1.0,1781.0,3.0,0.0,10.0,212.0,Item do not show,,Good,reliable agents behavior
1533,13331,1.0,1412.0,1.0,1.0,7.0,143.0,Payment processing,2021-07-23,Good,good resolution...
1534,14688,1.0,1967.0,3.0,0.0,5.0,206.0,Item do not show,2021-05-25,Good,"well done, item"
1535,13908,1.0,1947.0,4.0,0.0,4.0,,Item do not show,2021-06-08,Good,Comportamiento de agente de eficiencia
1536,10337,1.0,1812.0,3.0,0.0,10.0,217.0,Item do not show,2021-07-08,Good,Welldone: Livraison.
1537,11567,1.0,1754.0,3.0,,,444.0,Item do not show,2021-06-06,Bad,¡Servicios decepcionantes!
1539,15336,1.0,1377.0,2.0,0.0,11.0,815.0,Cheating,2021-07-11,Bad,inefficient delivery!!
1540,14050,1.0,1532.0,4.0,0.0,5.0,189.0,Wrong password,2021-06-28,Good,well done agent`s communication
1542,11354,1.0,1287.0,2.0,0.0,2.0,622.0,Item do not show,2021-06-06,Bad,unpleasant agent's behavior
1543,14060,1.0,1571.0,4.0,0.0,4.0,314.0,Payment processing,2021-07-24,Bad,Résolution déroutante
1544,11023,1.0,1942.0,2.0,0.0,4.0,238.0,Wrong password,,Good,comunicación del agente preciso
1545,15002,0.0,1770.0,3.0,0.0,4.0,588.0,Item do not show,2021-06-10,Bad,
1546,11256,1.0,1531.0,2.0,0.0,4.0,306.0,Wrong password,2021-08-13,Bad,awful process
1547,14069,1.0,1726.0,5.0,0.0,15.0,603.0,Cheating,2021-07-01,Bad,I don't like solution
1548,14277,1.0,1414.0,2.0,0.0,5.0,159.0,Payment processing,2021-08-09,Good,nice website
1551,12482,0.0,1400.0,4.0,0.0,,829.0,Cheating,2021-05-23,Bad,Resolución decepcionante
1552,14629,1.0,1819.0,3.0,0.0,3.0,120.0,Wrong password,2021-07-28,Good,i like agent`s communication
1553,12526,1.0,1754.0,2.0,0.0,2.0,279.0,Wrong password,2021-06-09,Good,fast services!
1554,15333,1.0,1566.0,2.0,0.0,4.0,669.0,Wrong password,2021-06-26,Bad,Comportement inutile des agents
1555,10308,1.0,1438.0,5.0,0.0,25.0,1001.0,Compromited account,2021-06-04,Bad,"solution peu fiable,"
1556,15468,1.0,1317.0,1.0,1.0,18.0,633.0,Wrong password,2021-07-22,Bad,I dont like agent`s communication
1557,11484,1.0,1473.0,1.0,1.0,12.0,322.0,Payment processing,2021-08-08,Good,fantastic product!
1558,11046,0.0,1817.0,3.0,,3.0,1026.0,Compromited account,2021-06-01,Bad,comportamiento de agente ineficiente
1561,12452,1.0,1646.0,6.0,0.0,8.0,602.0,Wrong password,2021-05-25,Bad,awful service!!!
1563,14539,1.0,1697.0,3.0,0.0,7.0,613.0,Payment processing,2021-08-09,Bad,entrega insatisfactoria
1564,10404,1.0,1473.0,5.0,,5.0,212.0,Payment processing,2021-07-28,Good,producto confiable
1565,11548,1.0,1568.0,2.0,0.0,7.0,120.0,Payment processing,2021-06-16,Good,welldone: agent's behavior
1566,14522,0.0,1267.0,2.0,0.0,17.0,529.0,Item do not show,2021-05-11,Bad,Comportamiento de agentes desagradables
1568,13056,1.0,1585.0,1.0,1.0,4.0,679.0,Item do not show,2021-07-01,Bad,Communication de mauvais agents
1570,12384,0.0,1813.0,4.0,0.0,5.0,55.0,Item do not show,,Good,reliable experience
1571,12801,0.0,1583.0,3.0,0.0,11.0,910.0,Compromited account,2021-07-12,Bad,lento ..... Comunicación del agente
1573,15634,1.0,1341.0,4.0,0.0,10.0,168.0,Item do not show,2021-07-03,Good,welldone: agent's communication
1574,10638,0.0,1688.0,2.0,0.0,17.0,611.0,Cheating,2021-07-28,Bad,bad resolution...
1576,13025,1.0,1583.0,3.0,0.0,5.0,60.0,Item do not show,2021-05-28,Good,buen agente
