,ticket_number,resolution,agentid,cpc,firstcontactresolution,fullresolutiontime,replytime,problem,ticketcreationdate,satisfaction,comment,agent_startingdate,agent_country,agent_education,agent_daysonrole
984,12130,1.0,1710.0,5.0,0.0,,833.0,Payment processing,2021-07-27,Bad,I don't like delivery.,2019-05-10,Netherlands,Other,809.0
985,10732,0.0,1248.0,2.0,0.0,9.0,1068.0,Cheating,2021-08-01,Bad,I dont like player mode,2016-07-22,United States,Engineering,1836.0
986,10742,1.0,1688.0,1.0,1.0,7.0,146.0,,2021-05-12,Good,jeu fiable,2016-05-15,Netherlands,Humanities,1823.0
987,15253,1.0,1363.0,3.0,0.0,6.0,142.0,Payment processing,2021-06-29,Good,satisfactory agents communication,2019-02-02,Portugal,Law,878.0
988,12867,1.0,1531.0,2.0,0.0,12.0,138.0,Cheating,2021-06-07,Good,Le comportement de l'agent fantastique,2014-02-10,Serbia,Economics,2674.0
989,11045,0.0,1967.0,4.0,0.0,11.0,581.0,Item do not show,2021-08-02,Bad,uselless resolution...,2018-01-14,Hungary,Humanities,1296.0
990,12656,0.0,1806.0,2.0,0.0,15.0,630.0,Compromited account,2021-06-29,Bad,Le comportement de l'agent peu fiable,2020-01-23,Turkey,Language & Literature,523.0
991,11157,1.0,1400.0,5.0,0.0,13.0,311.0,Payment processing,2021-06-06,Bad,slow agents communication,2019-10-07,Argentina,IT,608.0
992,11735,0.0,1929.0,4.0,0.0,3.0,105.0,Cheating,2021-06-01,Good,i like agent's communication,2020-08-12,Serbia,Other,293.0
993,10637,1.0,1583.0,1.0,1.0,6.0,120.0,Wrong password,,Good,amazing delivery!!,2019-07-13,Hungary,Engineering,
994,12733,1.0,1477.0,1.0,1.0,16.0,141.0,Payment processing,2021-05-22,Bad,bad service,2014-05-21,Turkey,Humanities,2558.0
995,14716,1.0,1580.0,5.0,0.0,9.0,836.0,Payment processing,2021-08-16,Bad,N / A,2020-03-05,Turkey,Engineering,529.0
996,12418,1.0,1770.0,2.0,,10.0,103.0,Item do not show,2021-07-23,Good,Me gusta el modo de carrera,2020-07-16,Hungary,Language & Literature,372.0
997,12207,1.0,1697.0,2.0,0.0,18.0,1216.0,Payment processing,,Bad,unreliable services!,2019-07-09,Argentina,Design,
998,11158,1.0,1319.0,4.0,0.0,,148.0,Wrong password,2021-07-14,Good,efficient product,2014-04-12,Honduras,Engineering,2650.0
999,13328,0.0,1531.0,2.0,0.0,19.0,781.0,Cheating,2021-07-01,Bad,modo profesional decepcionante,2014-02-10,Serbia,Economics,2698.0
1000,13055,1.0,1666.0,2.0,0.0,23.0,564.0,Payment processing,2021-06-07,Bad,awful solution,2017-09-04,Netherlands,Engineering,1372.0
1001,15157,1.0,1319.0,3.0,,3.0,233.0,Wrong password,2021-06-28,Good,solución rápida,2014-04-12,Honduras,Engineering,2634.0
1002,14782,1.0,1926.0,4.0,0.0,20.0,955.0,Wrong password,2021-06-02,Bad,harsh career mode,2016-04-07,Hungary,Arts,1882.0
1003,12664,1.0,1692.0,2.0,0.0,23.0,799.0,Wrong password,2021-08-07,Bad,expérience peu fiable,2014-10-06,Netherlands,Language & Literature,2497.0
1004,10329,1.0,1473.0,5.0,0.0,10.0,100.0,Item do not show,2021-06-11,Good,wonderful experience,2015-09-05,Netherlands,Engineering,2106.0
1005,13535,1.0,1892.0,1.0,1.0,8.0,117.0,Wrong password,2021-07-08,Good,services bien faits,2015-09-27,Hungary,Humanities,2111.0
1006,14473,1.0,1390.0,1.0,1.0,11.0,171.0,Wrong password,2021-05-25,Good,precise service,2019-09-22,Argentina,Engineering,611.0
1007,13468,1.0,1719.0,2.0,0.0,33.0,657.0,Item do not show,2021-06-30,Bad,I don't like agents communication,2016-08-03,Argentina,Other,1792.0
1008,10529,1.0,1719.0,2.0,0.0,3.0,132.0,Payment processing,2021-06-28,Good,i like career mode,2016-08-03,Argentina,Other,1790.0
1009,11849,0.0,1921.0,4.0,0.0,19.0,,Cheating,2021-06-30,Bad,,2015-04-10,Brazil,Humanities,2273.0
1010,12833,1.0,1857.0,4.0,0.0,7.0,843.0,Wrong password,2021-05-20,Bad,lento ..... Comunicación del agente,2014-05-07,Hungary,Design,2570.0
1011,11714,1.0,1411.0,2.0,0.0,17.0,521.0,Wrong password,2021-08-06,Bad,I dont like website,2016-12-29,Hungary,Economics,1681.0
1012,14182,1.0,1438.0,3.0,0.0,14.0,597.0,Wrong password,2021-07-01,Bad,uselless agent,2020-05-30,Honduras,Other,397.0
1013,15080,1.0,2019.0,3.0,0.0,10.0,689.0,Wrong password,2021-08-04,Bad,useless agents behavior,2020-05-05,Brazil,Humanities,456.0
1014,11057,1.0,1812.0,8.0,0.0,12.0,78.0,Wrong password,2021-07-25,Good,good product,2019-07-18,Serbia,Other,738.0
1015,10284,1.0,1666.0,2.0,0.0,8.0,323.0,Item do not show,2021-08-15,Good,fast services,2017-09-04,Netherlands,Engineering,1441.0
1016,12527,1.0,1287.0,1.0,,2.0,315.0,Wrong password,2021-07-25,Good,Artículo agradable,2015-05-10,Spain,Life Sciences,2268.0
1017,15174,1.0,1426.0,2.0,0.0,5.0,204.0,Item do not show,2021-06-19,Good,mode joueur agréable,2015-03-05,Hungary,Engineering,2298.0
1018,11340,1.0,2028.0,3.0,0.0,8.0,814.0,Wrong password,2021-07-10,Bad,slow..... agent's behavior,2015-06-25,United States,Other,2207.0
1019,13542,1.0,1921.0,2.0,0.0,6.0,88.0,Item do not show,2021-07-16,Good,good services!,2015-04-10,Brazil,Humanities,2289.0
1020,12918,1.0,1427.0,2.0,0.0,14.0,903.0,Wrong password,2021-06-16,Bad,livraison irréalisable.,2016-02-17,Hungary,Engineering,1946.0
1021,14023,1.0,1390.0,3.0,0.0,11.0,,Payment processing,2021-06-14,Good,Expérience agréable,2019-09-22,Argentina,Engineering,631.0
1022,15458,1.0,1427.0,2.0,0.0,2.0,204.0,Payment processing,2021-07-20,Good,reliable web-site,2016-02-17,Hungary,Engineering,1980.0
1023,13906,1.0,1414.0,2.0,0.0,7.0,359.0,,2021-07-28,Good,good agent's behavior,2019-07-10,Brazil,Language & Literature,749.0
1024,10358,1.0,1985.0,2.0,0.0,3.0,172.0,Payment processing,,Good,amazing! agents communication,2016-11-21,Argentina,Humanities,
1025,11117,1.0,1646.0,2.0,0.0,9.0,77.0,Wrong password,2021-08-23,Good,wonderful agent`s behavior,2017-06-14,Serbia,Language & Literature,1531.0
1026,10822,1.0,1532.0,4.0,0.0,4.0,175.0,Compromited account,,Good,nicee agent`s behavior,2017-03-16,Turkey,Language & Literature,
1027,14361,1.0,1548.0,4.0,0.0,17.0,132.0,Wrong password,2021-06-09,Good,welldone: product,2020-10-03,Honduras,Law,249.0
1028,12628,1.0,1435.0,4.0,0.0,12.0,143.0,Wrong password,2021-08-10,Good,i like product,2015-08-24,Serbia,Engineering,2178.0
1029,10723,1.0,1358.0,4.0,0.0,12.0,64.0,Wrong password,2021-08-21,Good,Me gusta la resolución,2015-06-24,Spain,Language & Literature,2250.0
1030,11796,1.0,1726.0,3.0,0.0,,796.0,Payment processing,2021-07-03,Bad,unrealiable item,2015-01-31,United States,Humanities,2345.0
1031,10190,1.0,1746.0,4.0,0.0,17.0,566.0,Payment processing,2021-08-02,Bad,La communication de l'agent lent,2014-11-07,Honduras,Engineering,2460.0
1032,12688,1.0,1585.0,3.0,0.0,17.0,758.0,Wrong password,2021-07-07,Bad,useless agent's communication,2014-01-19,Turkey,Language & Literature,2726.0
1033,12756,1.0,1435.0,1.0,1.0,10.0,249.0,Compromited account,2021-08-06,Good,Livraison incroyable.,2015-08-24,Serbia,Engineering,2174.0
1034,11555,1.0,1360.0,2.0,0.0,6.0,101.0,,2021-08-22,Good,buen artículo,2017-12-26,Argentina,Law,1335.0
1035,12495,0.0,1531.0,2.0,0.0,8.0,535.0,Wrong password,2021-07-17,Bad,"No me gusta la solución,",2014-02-10,Serbia,Economics,2714.0
1036,11092,0.0,1671.0,5.0,0.0,11.0,260.0,Wrong password,2021-06-21,Good,I like delivery!!,2016-12-10,Hungary,IT,1654.0
1037,11705,0.0,1692.0,3.0,0.0,5.0,757.0,Cheating,2021-07-14,Bad,N / A,2014-10-06,Netherlands,Language & Literature,2473.0
1038,15681,0.0,1566.0,2.0,0.0,4.0,107.0,Item do not show,2021-07-01,Good,grand processus,2014-06-15,Brazil,Engineering,2573.0
1039,12083,1.0,1817.0,2.0,0.0,24.0,548.0,Item do not show,2021-05-22,Bad,useless solution,2019-05-08,Argentina,Other,745.0
1040,11935,1.0,1426.0,3.0,0.0,10.0,699.0,Item do not show,2021-05-11,Bad,unreliable delivery,2015-03-05,Hungary,Engineering,2259.0
1041,13160,0.0,1726.0,9.0,0.0,35.0,915.0,Cheating,2021-08-22,Bad,Le comportement de l'agent peu fiable,2015-01-31,United States,Humanities,2395.0
1042,13820,0.0,2003.0,3.0,0.0,22.0,1120.0,,2021-08-11,Bad,Site Web peu clair,2019-02-01,Hungary,Other,922.0
1043,14444,1.0,1770.0,2.0,0.0,10.0,524.0,Wrong password,2021-08-15,Bad,Communication de l'agent irréalisable,2020-07-16,Hungary,Language & Literature,395.0
1044,12263,1.0,1646.0,6.0,,14.0,,Item do not show,2021-05-14,Bad,N / A,2017-06-14,Serbia,Language & Literature,1430.0
1045,11618,1.0,1819.0,4.0,,7.0,234.0,Wrong password,2021-08-17,Good,servicio claro,2017-10-27,Spain,Economics,1390.0
1046,12539,1.0,1359.0,3.0,0.0,4.0,155.0,Item do not show,2021-08-07,Good,,2015-09-05,Serbia,Other,2163.0
1047,11284,1.0,1646.0,3.0,0.0,8.0,43.0,Payment processing,2021-05-26,Good,satisfactory delivery!!,2017-06-14,Serbia,Language & Literature,1442.0
1048,11299,0.0,1837.0,1.0,1.0,12.0,574.0,Compromited account,,Bad,unclear agents communication,2015-06-02,Spain,Language & Literature,
1049,15632,0.0,1726.0,2.0,0.0,26.0,620.0,Cheating,2021-05-12,Bad,slow..... item,2015-01-31,United States,Humanities,2293.0
1050,11022,1.0,1817.0,1.0,1.0,4.0,77.0,Wrong password,2021-05-19,Good,fantastic delivery.,2019-05-08,Argentina,Other,742.0
1051,12667,1.0,2028.0,5.0,0.0,10.0,511.0,Wrong password,2021-08-19,Bad,agent irréalisable,2015-06-25,United States,Other,2247.0
1052,12253,1.0,1857.0,3.0,0.0,5.0,672.0,Wrong password,2021-06-28,Bad,unclear agent,2014-05-07,Hungary,Design,2609.0
1053,14401,1.0,1532.0,4.0,,4.0,148.0,Wrong password,2021-05-16,Good,entrega agradable.,2017-03-16,Turkey,Language & Literature,1522.0
1054,12636,1.0,1671.0,6.0,0.0,7.0,381.0,Wrong password,2021-05-21,Bad,inefficient services!,2016-12-10,Hungary,IT,1623.0
1055,11985,1.0,1806.0,2.0,0.0,10.0,508.0,,2021-08-23,Bad,unpleasant solution,2020-01-23,Turkey,Language & Literature,578.0
1056,12881,1.0,1666.0,1.0,,7.0,21.0,Payment processing,2021-06-17,Bad,Resolución de USELLESS,2017-09-04,Netherlands,Engineering,1382.0
1057,12752,1.0,1692.0,2.0,0.0,6.0,95.0,Wrong password,2021-07-25,Good,i like services,2014-10-06,Netherlands,Language & Literature,2484.0
1058,11861,0.0,1719.0,5.0,,16.0,667.0,Cheating,2021-06-02,Bad,entrega lenta,2016-08-03,Argentina,Other,1764.0
1059,11512,0.0,1503.0,1.0,1.0,16.0,,Wrong password,2021-07-08,Bad,bad agents behavior,2018-09-20,Brazil,IT,1022.0
1060,14295,0.0,1648.0,2.0,0.0,10.0,779.0,Cheating,2021-05-21,Bad,"I dont like solution,",2014-10-13,Turkey,Arts,2412.0
1061,11362,1.0,1781.0,3.0,0.0,10.0,212.0,Item do not show,,Good,reliable agents behavior,2019-04-14,United States,Language & Literature,
1062,13331,1.0,1412.0,1.0,1.0,7.0,143.0,Payment processing,2021-07-23,Good,good resolution...,2019-10-08,Brazil,Law,654.0
1063,14688,1.0,1967.0,3.0,0.0,5.0,206.0,Item do not show,2021-05-25,Good,"well done, item",2018-01-14,Hungary,Humanities,1227.0
1064,13908,1.0,1947.0,4.0,0.0,4.0,,Item do not show,2021-06-08,Good,Comportamiento de agente de eficiencia,2017-07-27,Honduras,Law,1412.0
1065,10337,1.0,1812.0,3.0,0.0,10.0,217.0,Item do not show,2021-07-08,Good,Welldone: Livraison.,2019-07-18,Serbia,Other,721.0
1066,11567,1.0,1754.0,3.0,,,444.0,Item do not show,2021-06-06,Bad,¡Servicios decepcionantes!,2018-12-08,Turkey,Humanities,911.0
1067,15336,1.0,1377.0,2.0,0.0,11.0,815.0,Cheating,2021-07-11,Bad,inefficient delivery!!,2015-06-18,Hungary,Engineering,2215.0
1068,14050,1.0,1532.0,4.0,0.0,5.0,189.0,Wrong password,2021-06-28,Good,well done agent`s communication,2017-03-16,Turkey,Language & Literature,1565.0
1069,11354,1.0,1287.0,2.0,0.0,2.0,622.0,Item do not show,2021-06-06,Bad,unpleasant agent's behavior,2015-05-10,Spain,Life Sciences,2219.0
1070,14060,1.0,1571.0,4.0,0.0,4.0,314.0,Payment processing,2021-07-24,Bad,Résolution déroutante,2014-12-16,Turkey,Language & Literature,2412.0
1071,11023,1.0,1942.0,2.0,0.0,4.0,238.0,Wrong password,,Good,comunicación del agente preciso,2019-06-13,Turkey,Humanities,
1072,15002,0.0,1770.0,3.0,0.0,4.0,588.0,Item do not show,2021-06-10,Bad,,2020-07-16,Hungary,Language & Literature,329.0
1073,11256,1.0,1531.0,2.0,0.0,4.0,306.0,Wrong password,2021-08-13,Bad,awful process,2014-02-10,Serbia,Economics,2741.0
1074,14069,1.0,1726.0,5.0,0.0,15.0,603.0,Cheating,2021-07-01,Bad,I don't like solution,2015-01-31,United States,Humanities,2343.0
1075,14277,1.0,1414.0,2.0,0.0,5.0,159.0,Payment processing,2021-08-09,Good,nice website,2019-07-10,Brazil,Language & Literature,761.0
1076,12482,0.0,1400.0,4.0,0.0,,829.0,Cheating,2021-05-23,Bad,Resolución decepcionante,2019-10-07,Argentina,IT,594.0
1077,14629,1.0,1819.0,3.0,0.0,3.0,120.0,Wrong password,2021-07-28,Good,i like agent`s communication,2017-10-27,Spain,Economics,1370.0
1078,12526,1.0,1754.0,2.0,0.0,2.0,279.0,Wrong password,2021-06-09,Good,fast services!,2018-12-08,Turkey,Humanities,914.0
1079,15333,1.0,1566.0,2.0,0.0,4.0,669.0,Wrong password,2021-06-26,Bad,Comportement inutile des agents,2014-06-15,Brazil,Engineering,2568.0
1080,10308,1.0,1438.0,5.0,0.0,25.0,1001.0,Compromited account,2021-06-04,Bad,"solution peu fiable,",2020-05-30,Honduras,Other,370.0
1081,15468,1.0,1317.0,1.0,1.0,18.0,633.0,Wrong password,2021-07-22,Bad,I dont like agent`s communication,2014-11-15,Portugal,Life Sciences,2441.0
1082,11484,1.0,1473.0,1.0,1.0,12.0,322.0,Payment processing,2021-08-08,Good,fantastic product!,2015-09-05,Netherlands,Engineering,2164.0
1083,11046,0.0,1817.0,3.0,,3.0,1026.0,Compromited account,2021-06-01,Bad,comportamiento de agente ineficiente,2019-05-08,Argentina,Other,755.0
1084,12452,1.0,1646.0,6.0,0.0,8.0,602.0,Wrong password,2021-05-25,Bad,awful service!!!,2017-06-14,Serbia,Language & Literature,1441.0
1085,14539,1.0,1697.0,3.0,0.0,7.0,613.0,Payment processing,2021-08-09,Bad,entrega insatisfactoria,2019-07-09,Argentina,Design,762.0
1086,10404,1.0,1473.0,5.0,,5.0,212.0,Payment processing,2021-07-28,Good,producto confiable,2015-09-05,Netherlands,Engineering,2153.0
1087,11548,1.0,1568.0,2.0,0.0,7.0,120.0,Payment processing,2021-06-16,Good,welldone: agent's behavior,2018-06-18,Honduras,Other,1094.0
1088,14522,0.0,1267.0,2.0,0.0,17.0,529.0,Item do not show,2021-05-11,Bad,Comportamiento de agentes desagradables,2014-05-11,Brazil,Humanities,2557.0
1089,13056,1.0,1585.0,1.0,1.0,4.0,679.0,Item do not show,2021-07-01,Bad,Communication de mauvais agents,2014-01-19,Turkey,Language & Literature,2720.0
1090,12384,0.0,1813.0,4.0,0.0,5.0,55.0,Item do not show,,Good,reliable experience,2018-01-27,Honduras,Humanities,
1091,12801,0.0,1583.0,3.0,0.0,11.0,910.0,Compromited account,2021-07-12,Bad,lento ..... Comunicación del agente,2019-07-13,Hungary,Engineering,730.0
1092,15634,1.0,1341.0,4.0,0.0,10.0,168.0,Item do not show,2021-07-03,Good,welldone: agent's communication,2016-03-16,Honduras,Other,1935.0
1093,10638,0.0,1688.0,2.0,0.0,17.0,611.0,Cheating,2021-07-28,Bad,bad resolution...,2016-05-15,Netherlands,Humanities,1900.0
1094,13025,1.0,1583.0,3.0,0.0,5.0,60.0,Item do not show,2021-05-28,Good,buen agente,2019-07-13,Hungary,Engineering,685.0
1095,11689,1.0,1319.0,2.0,0.0,23.0,367.0,Wrong password,2021-05-21,Bad,no confiable ... entrega !!,2014-04-12,Honduras,Engineering,2596.0
1096,12504,0.0,1341.0,2.0,0.0,7.0,71.0,Compromited account,2021-05-11,Good,nice resolution...,2016-03-16,Honduras,Other,1882.0
1097,10649,0.0,1921.0,1.0,1.0,4.0,737.0,Compromited account,2021-05-27,Bad,unsatisfactory website,2015-04-10,Brazil,Humanities,2239.0
1098,15181,1.0,1967.0,3.0,0.0,4.0,26.0,Payment processing,2021-06-28,Good,Solución agradable,2018-01-14,Hungary,Humanities,1261.0
1099,12108,1.0,1496.0,2.0,0.0,3.0,177.0,Wrong password,2021-08-11,Good,satisfactory delivery,2018-06-23,United States,Humanities,1145.0
1100,15296,1.0,1317.0,1.0,1.0,5.0,67.0,Payment processing,2021-05-31,Good,efficient item,2014-11-15,Portugal,Life Sciences,2389.0
1101,14703,1.0,1426.0,3.0,0.0,9.0,746.0,Payment processing,2021-07-26,Bad,juego poco confiable,2015-03-05,Hungary,Engineering,2335.0
1102,10458,1.0,1340.0,5.0,0.0,5.0,1027.0,Item do not show,2021-07-28,Bad,unsatisfactory product!,2018-01-13,Spain,Language & Literature,1292.0
1103,14826,1.0,1571.0,3.0,0.0,7.0,217.0,Item do not show,2021-06-13,Good,Comportamiento de los agentes buenos,2014-12-16,Turkey,Language & Literature,2371.0
1104,12679,1.0,1480.0,4.0,0.0,11.0,,Payment processing,2021-06-08,Good,"well done, agents communication",2015-09-18,Hungary,Humanities,2090.0
1105,13903,1.0,1812.0,5.0,0.0,5.0,98.0,Item do not show,2021-07-01,Good,nice player mode,2019-07-18,Serbia,Other,714.0
1106,11248,1.0,1435.0,5.0,0.0,9.0,799.0,Payment processing,2021-06-13,Bad,harsh resolution,2015-08-24,Serbia,Engineering,2120.0
1107,11330,1.0,1949.0,3.0,0.0,4.0,209.0,Wrong password,2021-05-12,Good,precise web-site,2017-01-22,Argentina,Humanities,1571.0
1108,15124,1.0,1480.0,2.0,0.0,12.0,,Payment processing,2021-07-19,Bad,proceso decepcionante,2015-09-18,Hungary,Humanities,2131.0
1109,12451,1.0,1719.0,3.0,0.0,14.0,908.0,Wrong password,2021-05-28,Bad,awful agent's behavior,2016-08-03,Argentina,Other,1759.0
1110,10150,1.0,1360.0,2.0,0.0,17.0,185.0,Payment processing,2021-07-06,Good,comportamiento de agentes satisfactorio,2017-12-26,Argentina,Law,1288.0
1111,15352,1.0,1819.0,1.0,1.0,6.0,140.0,Payment processing,2021-06-18,Good,¡Gran entrega!,2017-10-27,Spain,Economics,1330.0
1112,15103,1.0,1522.0,2.0,0.0,2.0,313.0,Cheating,2021-06-17,Good,Mode du joueur rapide,2016-01-22,Brazil,Other,1973.0
1113,15204,1.0,1384.0,2.0,0.0,3.0,123.0,Payment processing,2021-07-31,Good,pleasant agents behavior,2018-06-10,United States,Humanities,1147.0
1114,15156,1.0,1666.0,9.0,0.0,4.0,139.0,Item do not show,2021-08-23,Good,I like agent's communication,2017-09-04,Netherlands,Engineering,1449.0
1115,13172,1.0,1473.0,2.0,0.0,11.0,197.0,Item do not show,2021-07-26,Good,fantastic product,2015-09-05,Netherlands,Engineering,2151.0
1116,15479,1.0,2003.0,2.0,0.0,6.0,330.0,Payment processing,2021-06-30,Good,fantastic process,2019-02-01,Hungary,Other,880.0
1117,15514,1.0,1812.0,4.0,0.0,19.0,671.0,Cheating,2021-07-11,Bad,slow..... agents communication,2019-07-18,Serbia,Other,724.0
1118,14636,1.0,1663.0,3.0,0.0,4.0,129.0,Payment processing,2021-05-21,Good,Site Web fiable,2020-05-20,United States,Engineering,366.0
1119,14226,0.0,2003.0,7.0,0.0,10.0,933.0,Compromited account,2021-05-22,Bad,disappointing solution,2019-02-01,Hungary,Other,841.0
1120,11213,1.0,1806.0,3.0,0.0,9.0,198.0,Wrong password,2021-07-11,Good,"Bien hecho, comportamiento de los agentes",2020-01-23,Turkey,Language & Literature,535.0
1121,12935,1.0,1435.0,3.0,0.0,7.0,,Item do not show,2021-06-18,Good,amazing! agent's communication,2015-08-24,Serbia,Engineering,2125.0
1122,12813,1.0,1319.0,4.0,0.0,15.0,796.0,Payment processing,2021-06-09,Bad,processus horrible,2014-04-12,Honduras,Engineering,2615.0
1123,13942,0.0,1503.0,2.0,0.0,17.0,545.0,Cheating,2021-06-29,Bad,inefficient career mode,2018-09-20,Brazil,IT,1013.0
1124,11367,0.0,1936.0,2.0,0.0,26.0,420.0,Cheating,2021-07-14,Bad,N / A,2018-07-09,Honduras,Engineering,1101.0
1125,13447,1.0,1531.0,3.0,0.0,11.0,804.0,Wrong password,2021-06-29,Bad,unrealiable item,2014-02-10,Serbia,Economics,2696.0
1126,10568,1.0,1337.0,3.0,0.0,3.0,674.0,Wrong password,2021-08-20,Bad,bad process,2014-02-09,Turkey,Law,2749.0
1127,14500,1.0,1817.0,2.0,0.0,10.0,883.0,Item do not show,2021-06-09,Bad,inefficient agent's behavior,2019-05-08,Argentina,Other,763.0
1128,14729,1.0,1350.0,2.0,0.0,12.0,711.0,Payment processing,2021-07-01,Bad,mauvais jeu,2020-11-09,Hungary,Language & Literature,234.0
1129,10497,1.0,1359.0,1.0,1.0,5.0,180.0,Payment processing,2021-05-19,Good,¡increíble! sitio web,2015-09-05,Serbia,Other,2083.0
1130,10654,1.0,1535.0,1.0,1.0,10.0,145.0,Item do not show,2021-06-02,Good,N / A,2019-04-28,Spain,Law,766.0
1131,12473,0.0,1571.0,3.0,0.0,13.0,1162.0,Item do not show,2021-05-26,Bad,unsatisfactory resolution...,2014-12-16,Turkey,Language & Literature,2353.0
1132,12760,1.0,1754.0,2.0,0.0,14.0,495.0,Payment processing,2021-07-15,Bad,unrealiable solution,2018-12-08,Turkey,Humanities,950.0
1133,10659,1.0,1759.0,1.0,1.0,,774.0,Item do not show,2021-08-12,Bad,¡Servicios confusos!,2019-05-15,Hungary,Humanities,820.0
1134,12373,1.0,1412.0,1.0,1.0,15.0,789.0,Wrong password,2021-07-15,Bad,I dont like delivery.,2019-10-08,Brazil,Law,646.0
1135,11462,1.0,1480.0,4.0,0.0,10.0,1113.0,Wrong password,2021-07-11,Bad,awful player mode,2015-09-18,Hungary,Humanities,2123.0
1136,13248,0.0,1985.0,3.0,0.0,5.0,804.0,Cheating,,Bad,Solución irrealible,2016-11-21,Argentina,Humanities,
1137,12070,1.0,1663.0,3.0,0.0,3.0,655.0,Wrong password,2021-07-03,Bad,entrega insatisfactoria.,2020-05-20,United States,Engineering,409.0
1138,15394,0.0,1985.0,1.0,1.0,3.0,370.0,Cheating,2021-07-27,Bad,artículo lento,2016-11-21,Argentina,Humanities,1709.0
1139,14827,1.0,1519.0,4.0,0.0,5.0,271.0,Payment processing,2021-07-29,Good,useful item,2018-08-29,Serbia,Other,1065.0
1140,10711,1.0,1648.0,2.0,0.0,5.0,73.0,Wrong password,2021-08-08,Good,efficient services,2014-10-13,Turkey,Arts,2491.0
1141,10883,1.0,1648.0,2.0,0.0,2.0,260.0,Wrong password,2021-06-28,Good,pleasant delivery!!,2014-10-13,Turkey,Arts,2450.0
1142,12142,1.0,1806.0,3.0,0.0,11.0,714.0,Item do not show,2021-05-17,Bad,mauvaise expérience,2020-01-23,Turkey,Language & Literature,480.0
1143,13252,1.0,1819.0,5.0,0.0,7.0,169.0,Payment processing,2021-07-21,Good,eficient experience,2017-10-27,Spain,Economics,1363.0
1144,11610,0.0,1926.0,3.0,0.0,6.0,756.0,Item do not show,2021-07-23,Bad,lento ..... Comunicación del agente,2016-04-07,Hungary,Arts,1933.0
1145,12328,0.0,1688.0,1.0,1.0,3.0,157.0,Compromited account,2021-08-03,Good,quick career mode,2016-05-15,Netherlands,Humanities,1906.0
1146,13952,1.0,1646.0,4.0,0.0,2.0,,,2021-07-15,Good,Communication d'agent efficace,2017-06-14,Serbia,Language & Literature,1492.0
